hgnc_symbol	gene_biotype	ensembl_gene_id	kegg	GO_category	Description	Cluster
COPS3	protein_coding	ENSG00000141030	No_kegg	NA	NA	AD_cluster1
KSR1	protein_coding	ENSG00000141068	No_kegg	NA	NA	AD_cluster1
CLTC	protein_coding	ENSG00000141367	No_kegg	NA	NA	AD_cluster1
PTRH2	protein_coding	ENSG00000141378	No_kegg	NA	NA	AD_cluster1
AFG3L2	protein_coding	ENSG00000141385	No_kegg	Others	mitochondrial membrane organization	AD_cluster1
IMPA2	protein_coding	ENSG00000141401	No_kegg	NA	NA	AD_cluster1
RPRD1A	protein_coding	ENSG00000141425	No_kegg	NA	NA	AD_cluster1
C18orf21	protein_coding	ENSG00000141428	No_kegg	NA	NA	AD_cluster1
ADCYAP1	protein_coding	ENSG00000141433	No_kegg	NA	NA	AD_cluster1
TMEM91	protein_coding	ENSG00000142046	No_kegg	NA	NA	AD_cluster1
C1orf216	protein_coding	ENSG00000142686	No_kegg	NA	NA	AD_cluster1
LMO4	protein_coding	ENSG00000143013	No_kegg	NA	NA	AD_cluster1
PSMA5	protein_coding	ENSG00000143106	kegg	NA	NA	AD_cluster1
ATP1B1	protein_coding	ENSG00000143153	No_kegg	Mitochondrial energy production	aerobic electron transport chain,aerobic respiration,ATP biosynthetic process,ATP metabolic process,ATP synthesis coupled electron transport,cellular respiration,electron transport chain,energy derivation by oxidation of organic compounds,generation of precursor metabolites and energy,mitochondrial ATP synthesis coupled electron transport,mitochondrial electron transport, cytochrome c to oxygen,mitochondrial electron transport, NADH to ubiquinone,mitochondrial electron transport, ubiquinol to cytochrome c,mitochondrial respiratory chain complex assembly,mitochondrial respiratory chain complex I assembly,NADH dehydrogenase complex assembly,nucleoside phosphate biosynthetic process,nucleoside triphosphate biosynthetic process,nucleoside triphosphate metabolic process,nucleotide biosynthetic process,oxidative phosphorylation,proton motive force-driven ATP synthesis,proton motive force-driven mitochondrial ATP synthesis,proton transmembrane transport,purine-containing compound biosynthetic process,purine-containing compound metabolic process,purine nucleoside triphosphate biosynthetic process,purine nucleoside triphosphate metabolic process,purine nucleotide biosynthetic process,purine nucleotide metabolic process,purine ribonucleoside triphosphate biosynthetic process,purine ribonucleoside triphosphate metabolic process,purine ribonucleotide biosynthetic process,purine ribonucleotide metabolic process,respiratory electron transport chain,ribonucleoside triphosphate biosynthetic process,ribonucleoside triphosphate metabolic process,ribonucleotide biosynthetic process,ribonucleotide metabolic process,ribose phosphate biosynthetic process,ribose phosphate metabolic process,tricarboxylic acid cycle	AD_cluster1
TIPRL	protein_coding	ENSG00000143155	No_kegg	NA	NA	AD_cluster1
MPC2	protein_coding	ENSG00000143158	No_kegg	NA	NA	AD_cluster1
MGST3	protein_coding	ENSG00000143198	No_kegg	NA	NA	AD_cluster1
MRPL9	protein_coding	ENSG00000143436	No_kegg	gene expression	mitochondrial gene expression,mitochondrial translation	AD_cluster1
ACP1	protein_coding	ENSG00000143727	No_kegg	NA	NA	AD_cluster1
FBXO28	protein_coding	ENSG00000143756	No_kegg	NA	NA	AD_cluster1
CALM2	protein_coding	ENSG00000143933	kegg	NA	NA	AD_cluster1
CIAO1	protein_coding	ENSG00000144021	No_kegg	NA	NA	AD_cluster1
SLC20A1	protein_coding	ENSG00000144136	No_kegg	NA	NA	AD_cluster1
SCN1A	protein_coding	ENSG00000144285	No_kegg	NA	NA	AD_cluster1
ARL6IP5	protein_coding	ENSG00000144746	No_kegg	NA	NA	AD_cluster1
ABHD10	protein_coding	ENSG00000144827	No_kegg	NA	NA	AD_cluster1
TAGLN3	protein_coding	ENSG00000144834	No_kegg	NA	NA	AD_cluster1
SRPRB	protein_coding	ENSG00000144867	No_kegg	NA	NA	AD_cluster1
ENOPH1	protein_coding	ENSG00000145293	No_kegg	NA	NA	AD_cluster1
MARCHF6	protein_coding	ENSG00000145495	No_kegg	NA	NA	AD_cluster1
SRD5A1	protein_coding	ENSG00000145545	No_kegg	Mitochondrial energy production	aerobic electron transport chain,aerobic respiration,ATP biosynthetic process,ATP metabolic process,ATP synthesis coupled electron transport,cellular respiration,electron transport chain,energy derivation by oxidation of organic compounds,generation of precursor metabolites and energy,mitochondrial ATP synthesis coupled electron transport,mitochondrial electron transport, cytochrome c to oxygen,mitochondrial electron transport, NADH to ubiquinone,mitochondrial electron transport, ubiquinol to cytochrome c,mitochondrial respiratory chain complex assembly,mitochondrial respiratory chain complex I assembly,NADH dehydrogenase complex assembly,nucleoside phosphate biosynthetic process,nucleoside triphosphate biosynthetic process,nucleoside triphosphate metabolic process,nucleotide biosynthetic process,oxidative phosphorylation,proton motive force-driven ATP synthesis,proton motive force-driven mitochondrial ATP synthesis,proton transmembrane transport,purine-containing compound biosynthetic process,purine-containing compound metabolic process,purine nucleoside triphosphate biosynthetic process,purine nucleoside triphosphate metabolic process,purine nucleotide biosynthetic process,purine nucleotide metabolic process,purine ribonucleoside triphosphate biosynthetic process,purine ribonucleoside triphosphate metabolic process,purine ribonucleotide biosynthetic process,purine ribonucleotide metabolic process,respiratory electron transport chain,ribonucleoside triphosphate biosynthetic process,ribonucleoside triphosphate metabolic process,ribonucleotide biosynthetic process,ribonucleotide metabolic process,ribose phosphate biosynthetic process,ribose phosphate metabolic process,tricarboxylic acid cycle	AD_cluster1
PLK2	protein_coding	ENSG00000145632	No_kegg	NA	NA	AD_cluster1
PIK3R1	protein_coding	ENSG00000145675	kegg	NA	NA	AD_cluster1
LRRTM2	protein_coding	ENSG00000146006	No_kegg	NA	NA	AD_cluster1
FAXC	protein_coding	ENSG00000146267	No_kegg	NA	NA	AD_cluster1
CLVS2	protein_coding	ENSG00000146352	No_kegg	NA	NA	AD_cluster1
ABRACL	protein_coding	ENSG00000146386	No_kegg	NA	NA	AD_cluster1
VIP	protein_coding	ENSG00000146469	No_kegg	NA	NA	AD_cluster1
ARMT1	protein_coding	ENSG00000146476	No_kegg	NA	NA	AD_cluster1
GNA12	protein_coding	ENSG00000146535	No_kegg	NA	NA	AD_cluster1
CCT6A	protein_coding	ENSG00000146731	No_kegg	NA	NA	AD_cluster1
TRIM4	protein_coding	ENSG00000146833	No_kegg	NA	NA	AD_cluster1
ZNF711	protein_coding	ENSG00000147180	No_kegg	NA	NA	AD_cluster1
ATP6V1B2	protein_coding	ENSG00000147416	No_kegg	Mitochondrial energy production,Synapse signaling	aerobic electron transport chain,aerobic respiration,ATP biosynthetic process,ATP metabolic process,ATP synthesis coupled electron transport,cellular respiration,electron transport chain,energy derivation by oxidation of organic compounds,generation of precursor metabolites and energy,mitochondrial ATP synthesis coupled electron transport,mitochondrial electron transport, cytochrome c to oxygen,mitochondrial electron transport, NADH to ubiquinone,mitochondrial electron transport, ubiquinol to cytochrome c,mitochondrial respiratory chain complex assembly,mitochondrial respiratory chain complex I assembly,NADH dehydrogenase complex assembly,nucleoside phosphate biosynthetic process,nucleoside triphosphate biosynthetic process,nucleoside triphosphate metabolic process,nucleotide biosynthetic process,oxidative phosphorylation,proton motive force-driven ATP synthesis,proton motive force-driven mitochondrial ATP synthesis,proton transmembrane transport,purine-containing compound biosynthetic process,purine-containing compound metabolic process,purine nucleoside triphosphate biosynthetic process,purine nucleoside triphosphate metabolic process,purine nucleotide biosynthetic process,purine nucleotide metabolic process,purine ribonucleoside triphosphate biosynthetic process,purine ribonucleoside triphosphate metabolic process,purine ribonucleotide biosynthetic process,purine ribonucleotide metabolic process,respiratory electron transport chain,ribonucleoside triphosphate biosynthetic process,ribonucleoside triphosphate metabolic process,ribonucleotide biosynthetic process,ribonucleotide metabolic process,ribose phosphate biosynthetic process,ribose phosphate metabolic process,tricarboxylic acid cycle,synaptic vesicle lumen acidification,synaptic vesicle maturation	AD_cluster1
POLR2K	protein_coding	ENSG00000147669	No_kegg	NA	NA	AD_cluster1
NRBF2	protein_coding	ENSG00000148572	kegg	NA	NA	AD_cluster1
GSTO1	protein_coding	ENSG00000148834	No_kegg	NA	NA	AD_cluster1
ITPRIP	protein_coding	ENSG00000148841	No_kegg	NA	NA	AD_cluster1
EIF3M	protein_coding	ENSG00000149100	No_kegg	NA	NA	AD_cluster1
PAK1	protein_coding	ENSG00000149269	No_kegg	NA	NA	AD_cluster1
DLAT	protein_coding	ENSG00000150768	No_kegg	Mitochondrial energy production	aerobic electron transport chain,aerobic respiration,ATP biosynthetic process,ATP metabolic process,ATP synthesis coupled electron transport,cellular respiration,electron transport chain,energy derivation by oxidation of organic compounds,generation of precursor metabolites and energy,mitochondrial ATP synthesis coupled electron transport,mitochondrial electron transport, cytochrome c to oxygen,mitochondrial electron transport, NADH to ubiquinone,mitochondrial electron transport, ubiquinol to cytochrome c,mitochondrial respiratory chain complex assembly,mitochondrial respiratory chain complex I assembly,NADH dehydrogenase complex assembly,nucleoside phosphate biosynthetic process,nucleoside triphosphate biosynthetic process,nucleoside triphosphate metabolic process,nucleotide biosynthetic process,oxidative phosphorylation,proton motive force-driven ATP synthesis,proton motive force-driven mitochondrial ATP synthesis,proton transmembrane transport,purine-containing compound biosynthetic process,purine-containing compound metabolic process,purine nucleoside triphosphate biosynthetic process,purine nucleoside triphosphate metabolic process,purine nucleotide biosynthetic process,purine nucleotide metabolic process,purine ribonucleoside triphosphate biosynthetic process,purine ribonucleoside triphosphate metabolic process,purine ribonucleotide biosynthetic process,purine ribonucleotide metabolic process,respiratory electron transport chain,ribonucleoside triphosphate biosynthetic process,ribonucleoside triphosphate metabolic process,ribonucleotide biosynthetic process,ribonucleotide metabolic process,ribose phosphate biosynthetic process,ribose phosphate metabolic process,tricarboxylic acid cycle	AD_cluster1
OXSM	protein_coding	ENSG00000151093	No_kegg	Mitochondrial energy production	aerobic electron transport chain,aerobic respiration,ATP biosynthetic process,ATP metabolic process,ATP synthesis coupled electron transport,cellular respiration,electron transport chain,energy derivation by oxidation of organic compounds,generation of precursor metabolites and energy,mitochondrial ATP synthesis coupled electron transport,mitochondrial electron transport, cytochrome c to oxygen,mitochondrial electron transport, NADH to ubiquinone,mitochondrial electron transport, ubiquinol to cytochrome c,mitochondrial respiratory chain complex assembly,mitochondrial respiratory chain complex I assembly,NADH dehydrogenase complex assembly,nucleoside phosphate biosynthetic process,nucleoside triphosphate biosynthetic process,nucleoside triphosphate metabolic process,nucleotide biosynthetic process,oxidative phosphorylation,proton motive force-driven ATP synthesis,proton motive force-driven mitochondrial ATP synthesis,proton transmembrane transport,purine-containing compound biosynthetic process,purine-containing compound metabolic process,purine nucleoside triphosphate biosynthetic process,purine nucleoside triphosphate metabolic process,purine nucleotide biosynthetic process,purine nucleotide metabolic process,purine ribonucleoside triphosphate biosynthetic process,purine ribonucleoside triphosphate metabolic process,purine ribonucleotide biosynthetic process,purine ribonucleotide metabolic process,respiratory electron transport chain,ribonucleoside triphosphate biosynthetic process,ribonucleoside triphosphate metabolic process,ribonucleotide biosynthetic process,ribonucleotide metabolic process,ribose phosphate biosynthetic process,ribose phosphate metabolic process,tricarboxylic acid cycle	AD_cluster1
NOPCHAP1	protein_coding	ENSG00000151131	No_kegg	NA	NA	AD_cluster1
EIF4E	protein_coding	ENSG00000151247	No_kegg	NA	NA	AD_cluster1
NDUFC2	protein_coding	ENSG00000151366	kegg	Mitochondrial energy production	aerobic electron transport chain,aerobic respiration,ATP biosynthetic process,ATP metabolic process,ATP synthesis coupled electron transport,cellular respiration,electron transport chain,energy derivation by oxidation of organic compounds,generation of precursor metabolites and energy,mitochondrial ATP synthesis coupled electron transport,mitochondrial electron transport, cytochrome c to oxygen,mitochondrial electron transport, NADH to ubiquinone,mitochondrial electron transport, ubiquinol to cytochrome c,mitochondrial respiratory chain complex assembly,mitochondrial respiratory chain complex I assembly,NADH dehydrogenase complex assembly,nucleoside phosphate biosynthetic process,nucleoside triphosphate biosynthetic process,nucleoside triphosphate metabolic process,nucleotide biosynthetic process,oxidative phosphorylation,proton motive force-driven ATP synthesis,proton motive force-driven mitochondrial ATP synthesis,proton transmembrane transport,purine-containing compound biosynthetic process,purine-containing compound metabolic process,purine nucleoside triphosphate biosynthetic process,purine nucleoside triphosphate metabolic process,purine nucleotide biosynthetic process,purine nucleotide metabolic process,purine ribonucleoside triphosphate biosynthetic process,purine ribonucleoside triphosphate metabolic process,purine ribonucleotide biosynthetic process,purine ribonucleotide metabolic process,respiratory electron transport chain,ribonucleoside triphosphate biosynthetic process,ribonucleoside triphosphate metabolic process,ribonucleotide biosynthetic process,ribonucleotide metabolic process,ribose phosphate biosynthetic process,ribose phosphate metabolic process,tricarboxylic acid cycle	AD_cluster1
THYN1	protein_coding	ENSG00000151500	No_kegg	NA	NA	AD_cluster1
FHIP2A	protein_coding	ENSG00000151553	No_kegg	NA	NA	AD_cluster1
SLC25A4	protein_coding	ENSG00000151729	kegg	Apoptosis,Mitochondrial energy production,Others	apoptotic mitochondrial changes,aerobic electron transport chain,aerobic respiration,ATP biosynthetic process,ATP metabolic process,ATP synthesis coupled electron transport,cellular respiration,electron transport chain,energy derivation by oxidation of organic compounds,generation of precursor metabolites and energy,mitochondrial ATP synthesis coupled electron transport,mitochondrial electron transport, cytochrome c to oxygen,mitochondrial electron transport, NADH to ubiquinone,mitochondrial electron transport, ubiquinol to cytochrome c,mitochondrial respiratory chain complex assembly,mitochondrial respiratory chain complex I assembly,NADH dehydrogenase complex assembly,nucleoside phosphate biosynthetic process,nucleoside triphosphate biosynthetic process,nucleoside triphosphate metabolic process,nucleotide biosynthetic process,oxidative phosphorylation,proton motive force-driven ATP synthesis,proton motive force-driven mitochondrial ATP synthesis,proton transmembrane transport,purine-containing compound biosynthetic process,purine-containing compound metabolic process,purine nucleoside triphosphate biosynthetic process,purine nucleoside triphosphate metabolic process,purine nucleotide biosynthetic process,purine nucleotide metabolic process,purine ribonucleoside triphosphate biosynthetic process,purine ribonucleoside triphosphate metabolic process,purine ribonucleotide biosynthetic process,purine ribonucleotide metabolic process,respiratory electron transport chain,ribonucleoside triphosphate biosynthetic process,ribonucleoside triphosphate metabolic process,ribonucleotide biosynthetic process,ribonucleotide metabolic process,ribose phosphate biosynthetic process,ribose phosphate metabolic process,tricarboxylic acid cycle,mitochondrial membrane organization	AD_cluster1
SACS	protein_coding	ENSG00000151835	No_kegg	NA	NA	AD_cluster1
BEND6	protein_coding	ENSG00000151917	No_kegg	NA	NA	AD_cluster1
CYSLTR2	protein_coding	ENSG00000152207	No_kegg	NA	NA	AD_cluster1
ATP5F1A	protein_coding	ENSG00000152234	kegg	Mitochondrial energy production	aerobic electron transport chain,aerobic respiration,ATP biosynthetic process,ATP metabolic process,ATP synthesis coupled electron transport,cellular respiration,electron transport chain,energy derivation by oxidation of organic compounds,generation of precursor metabolites and energy,mitochondrial ATP synthesis coupled electron transport,mitochondrial electron transport, cytochrome c to oxygen,mitochondrial electron transport, NADH to ubiquinone,mitochondrial electron transport, ubiquinol to cytochrome c,mitochondrial respiratory chain complex assembly,mitochondrial respiratory chain complex I assembly,NADH dehydrogenase complex assembly,nucleoside phosphate biosynthetic process,nucleoside triphosphate biosynthetic process,nucleoside triphosphate metabolic process,nucleotide biosynthetic process,oxidative phosphorylation,proton motive force-driven ATP synthesis,proton motive force-driven mitochondrial ATP synthesis,proton transmembrane transport,purine-containing compound biosynthetic process,purine-containing compound metabolic process,purine nucleoside triphosphate biosynthetic process,purine nucleoside triphosphate metabolic process,purine nucleotide biosynthetic process,purine nucleotide metabolic process,purine ribonucleoside triphosphate biosynthetic process,purine ribonucleoside triphosphate metabolic process,purine ribonucleotide biosynthetic process,purine ribonucleotide metabolic process,respiratory electron transport chain,ribonucleoside triphosphate biosynthetic process,ribonucleoside triphosphate metabolic process,ribonucleotide biosynthetic process,ribonucleotide metabolic process,ribose phosphate biosynthetic process,ribose phosphate metabolic process,tricarboxylic acid cycle	AD_cluster1
UHMK1	protein_coding	ENSG00000152332	No_kegg	NA	NA	AD_cluster1
MEPE	protein_coding	ENSG00000152595	No_kegg	NA	NA	AD_cluster1
GPD1L	protein_coding	ENSG00000152642	No_kegg	Mitochondrial energy production	aerobic electron transport chain,aerobic respiration,ATP biosynthetic process,ATP metabolic process,ATP synthesis coupled electron transport,cellular respiration,electron transport chain,energy derivation by oxidation of organic compounds,generation of precursor metabolites and energy,mitochondrial ATP synthesis coupled electron transport,mitochondrial electron transport, cytochrome c to oxygen,mitochondrial electron transport, NADH to ubiquinone,mitochondrial electron transport, ubiquinol to cytochrome c,mitochondrial respiratory chain complex assembly,mitochondrial respiratory chain complex I assembly,NADH dehydrogenase complex assembly,nucleoside phosphate biosynthetic process,nucleoside triphosphate biosynthetic process,nucleoside triphosphate metabolic process,nucleotide biosynthetic process,oxidative phosphorylation,proton motive force-driven ATP synthesis,proton motive force-driven mitochondrial ATP synthesis,proton transmembrane transport,purine-containing compound biosynthetic process,purine-containing compound metabolic process,purine nucleoside triphosphate biosynthetic process,purine nucleoside triphosphate metabolic process,purine nucleotide biosynthetic process,purine nucleotide metabolic process,purine ribonucleoside triphosphate biosynthetic process,purine ribonucleoside triphosphate metabolic process,purine ribonucleotide biosynthetic process,purine ribonucleotide metabolic process,respiratory electron transport chain,ribonucleoside triphosphate biosynthetic process,ribonucleoside triphosphate metabolic process,ribonucleotide biosynthetic process,ribonucleotide metabolic process,ribose phosphate biosynthetic process,ribose phosphate metabolic process,tricarboxylic acid cycle	AD_cluster1
MED21	protein_coding	ENSG00000152944	No_kegg	NA	NA	AD_cluster1
SRP19	protein_coding	ENSG00000153037	No_kegg	NA	NA	AD_cluster1
SCOC	protein_coding	ENSG00000153130	No_kegg	NA	NA	AD_cluster1
CLGN	protein_coding	ENSG00000153132	No_kegg	NA	NA	AD_cluster1
MERTK	protein_coding	ENSG00000153208	No_kegg	NA	NA	AD_cluster1
DGKE	protein_coding	ENSG00000153933	No_kegg	NA	NA	AD_cluster1
TBRG1	protein_coding	ENSG00000154144	No_kegg	NA	NA	AD_cluster1
TOMM70	protein_coding	ENSG00000154174	No_kegg	Others	mitochondrial membrane organization	AD_cluster1
UCHL1	protein_coding	ENSG00000154277	No_kegg	NA	NA	AD_cluster1
CCSAP	protein_coding	ENSG00000154429	No_kegg	NA	NA	AD_cluster1
ELOC	protein_coding	ENSG00000154582	No_kegg	NA	NA	AD_cluster1
AZIN1	protein_coding	ENSG00000155096	No_kegg	NA	NA	AD_cluster1
ATP6V1C1	protein_coding	ENSG00000155097	No_kegg	Mitochondrial energy production,Synapse signaling	aerobic electron transport chain,aerobic respiration,ATP biosynthetic process,ATP metabolic process,ATP synthesis coupled electron transport,cellular respiration,electron transport chain,energy derivation by oxidation of organic compounds,generation of precursor metabolites and energy,mitochondrial ATP synthesis coupled electron transport,mitochondrial electron transport, cytochrome c to oxygen,mitochondrial electron transport, NADH to ubiquinone,mitochondrial electron transport, ubiquinol to cytochrome c,mitochondrial respiratory chain complex assembly,mitochondrial respiratory chain complex I assembly,NADH dehydrogenase complex assembly,nucleoside phosphate biosynthetic process,nucleoside triphosphate biosynthetic process,nucleoside triphosphate metabolic process,nucleotide biosynthetic process,oxidative phosphorylation,proton motive force-driven ATP synthesis,proton motive force-driven mitochondrial ATP synthesis,proton transmembrane transport,purine-containing compound biosynthetic process,purine-containing compound metabolic process,purine nucleoside triphosphate biosynthetic process,purine nucleoside triphosphate metabolic process,purine nucleotide biosynthetic process,purine nucleotide metabolic process,purine ribonucleoside triphosphate biosynthetic process,purine ribonucleoside triphosphate metabolic process,purine ribonucleotide biosynthetic process,purine ribonucleotide metabolic process,respiratory electron transport chain,ribonucleoside triphosphate biosynthetic process,ribonucleoside triphosphate metabolic process,ribonucleotide biosynthetic process,ribonucleotide metabolic process,ribose phosphate biosynthetic process,ribose phosphate metabolic process,tricarboxylic acid cycle,synaptic vesicle lumen acidification,synaptic vesicle maturation	AD_cluster1
HSPA13	protein_coding	ENSG00000155304	No_kegg	NA	NA	AD_cluster1
MOV10	protein_coding	ENSG00000155363	No_kegg	NA	NA	AD_cluster1
LSM11	protein_coding	ENSG00000155858	No_kegg	NA	NA	AD_cluster1
VBP1	protein_coding	ENSG00000155959	No_kegg	NA	NA	AD_cluster1
RAB39B	protein_coding	ENSG00000155961	No_kegg	NA	NA	AD_cluster1
DCK	protein_coding	ENSG00000156136	No_kegg	Mitochondrial energy production	aerobic electron transport chain,aerobic respiration,ATP biosynthetic process,ATP metabolic process,ATP synthesis coupled electron transport,cellular respiration,electron transport chain,energy derivation by oxidation of organic compounds,generation of precursor metabolites and energy,mitochondrial ATP synthesis coupled electron transport,mitochondrial electron transport, cytochrome c to oxygen,mitochondrial electron transport, NADH to ubiquinone,mitochondrial electron transport, ubiquinol to cytochrome c,mitochondrial respiratory chain complex assembly,mitochondrial respiratory chain complex I assembly,NADH dehydrogenase complex assembly,nucleoside phosphate biosynthetic process,nucleoside triphosphate biosynthetic process,nucleoside triphosphate metabolic process,nucleotide biosynthetic process,oxidative phosphorylation,proton motive force-driven ATP synthesis,proton motive force-driven mitochondrial ATP synthesis,proton transmembrane transport,purine-containing compound biosynthetic process,purine-containing compound metabolic process,purine nucleoside triphosphate biosynthetic process,purine nucleoside triphosphate metabolic process,purine nucleotide biosynthetic process,purine nucleotide metabolic process,purine ribonucleoside triphosphate biosynthetic process,purine ribonucleoside triphosphate metabolic process,purine ribonucleotide biosynthetic process,purine ribonucleotide metabolic process,respiratory electron transport chain,ribonucleoside triphosphate biosynthetic process,ribonucleoside triphosphate metabolic process,ribonucleotide biosynthetic process,ribonucleotide metabolic process,ribose phosphate biosynthetic process,ribose phosphate metabolic process,tricarboxylic acid cycle	AD_cluster1
CCT8	protein_coding	ENSG00000156261	No_kegg	NA	NA	AD_cluster1
ATP5MJ	protein_coding	ENSG00000156411	No_kegg	Mitochondrial energy production	aerobic electron transport chain,aerobic respiration,ATP biosynthetic process,ATP metabolic process,ATP synthesis coupled electron transport,cellular respiration,electron transport chain,energy derivation by oxidation of organic compounds,generation of precursor metabolites and energy,mitochondrial ATP synthesis coupled electron transport,mitochondrial electron transport, cytochrome c to oxygen,mitochondrial electron transport, NADH to ubiquinone,mitochondrial electron transport, ubiquinol to cytochrome c,mitochondrial respiratory chain complex assembly,mitochondrial respiratory chain complex I assembly,NADH dehydrogenase complex assembly,nucleoside phosphate biosynthetic process,nucleoside triphosphate biosynthetic process,nucleoside triphosphate metabolic process,nucleotide biosynthetic process,oxidative phosphorylation,proton motive force-driven ATP synthesis,proton motive force-driven mitochondrial ATP synthesis,proton transmembrane transport,purine-containing compound biosynthetic process,purine-containing compound metabolic process,purine nucleoside triphosphate biosynthetic process,purine nucleoside triphosphate metabolic process,purine nucleotide biosynthetic process,purine nucleotide metabolic process,purine ribonucleoside triphosphate biosynthetic process,purine ribonucleoside triphosphate metabolic process,purine ribonucleotide biosynthetic process,purine ribonucleotide metabolic process,respiratory electron transport chain,ribonucleoside triphosphate biosynthetic process,ribonucleoside triphosphate metabolic process,ribonucleotide biosynthetic process,ribonucleotide metabolic process,ribose phosphate biosynthetic process,ribose phosphate metabolic process,tricarboxylic acid cycle	AD_cluster1
UQCRB	protein_coding	ENSG00000156467	kegg	Mitochondrial energy production	aerobic electron transport chain,aerobic respiration,ATP biosynthetic process,ATP metabolic process,ATP synthesis coupled electron transport,cellular respiration,electron transport chain,energy derivation by oxidation of organic compounds,generation of precursor metabolites and energy,mitochondrial ATP synthesis coupled electron transport,mitochondrial electron transport, cytochrome c to oxygen,mitochondrial electron transport, NADH to ubiquinone,mitochondrial electron transport, ubiquinol to cytochrome c,mitochondrial respiratory chain complex assembly,mitochondrial respiratory chain complex I assembly,NADH dehydrogenase complex assembly,nucleoside phosphate biosynthetic process,nucleoside triphosphate biosynthetic process,nucleoside triphosphate metabolic process,nucleotide biosynthetic process,oxidative phosphorylation,proton motive force-driven ATP synthesis,proton motive force-driven mitochondrial ATP synthesis,proton transmembrane transport,purine-containing compound biosynthetic process,purine-containing compound metabolic process,purine nucleoside triphosphate biosynthetic process,purine nucleoside triphosphate metabolic process,purine nucleotide biosynthetic process,purine nucleotide metabolic process,purine ribonucleoside triphosphate biosynthetic process,purine ribonucleoside triphosphate metabolic process,purine ribonucleotide biosynthetic process,purine ribonucleotide metabolic process,respiratory electron transport chain,ribonucleoside triphosphate biosynthetic process,ribonucleoside triphosphate metabolic process,ribonucleotide biosynthetic process,ribonucleotide metabolic process,ribose phosphate biosynthetic process,ribose phosphate metabolic process,tricarboxylic acid cycle	AD_cluster1
BAG4	protein_coding	ENSG00000156735	No_kegg	NA	NA	AD_cluster1
EIF4A2	protein_coding	ENSG00000156976	No_kegg	NA	NA	AD_cluster1
STEAP2	protein_coding	ENSG00000157214	No_kegg	NA	NA	AD_cluster1
HTR5A	protein_coding	ENSG00000157219	No_kegg	NA	NA	AD_cluster1
MRPL17	protein_coding	ENSG00000158042	No_kegg	gene expression	mitochondrial gene expression,mitochondrial translation	AD_cluster1
TPRG1L	protein_coding	ENSG00000158109	No_kegg	NA	NA	AD_cluster1
WASF2	protein_coding	ENSG00000158195	No_kegg	NA	NA	AD_cluster1
GPRASP2	protein_coding	ENSG00000158301	No_kegg	NA	NA	AD_cluster1
RHBDL2	protein_coding	ENSG00000158315	No_kegg	NA	NA	AD_cluster1
SYNJ1	protein_coding	ENSG00000159082	No_kegg	NA	NA	AD_cluster1
VMA21	protein_coding	ENSG00000160131	No_kegg	NA	NA	AD_cluster1
ZNF394	protein_coding	ENSG00000160908	No_kegg	NA	NA	AD_cluster1
AP2M1	protein_coding	ENSG00000161203	No_kegg	NA	NA	AD_cluster1
ZYG11B	protein_coding	ENSG00000162378	No_kegg	NA	NA	AD_cluster1
B3GALT2	protein_coding	ENSG00000162630	No_kegg	NA	NA	AD_cluster1
EEIG2	protein_coding	ENSG00000162636	No_kegg	NA	NA	AD_cluster1
HENMT1	protein_coding	ENSG00000162639	No_kegg	NA	NA	AD_cluster1
EXTL2	protein_coding	ENSG00000162694	No_kegg	NA	NA	AD_cluster1
CNST	protein_coding	ENSG00000162852	No_kegg	NA	NA	AD_cluster1
SLC16A14	protein_coding	ENSG00000163053	No_kegg	NA	NA	AD_cluster1
MRPS18C	protein_coding	ENSG00000163319	No_kegg	gene expression	mitochondrial gene expression,mitochondrial translation	AD_cluster1
GPR155	protein_coding	ENSG00000163328	No_kegg	NA	NA	AD_cluster1
TMEM183A	protein_coding	ENSG00000163444	No_kegg	NA	NA	AD_cluster1
SERPINI1	protein_coding	ENSG00000163536	No_kegg	NA	NA	AD_cluster1
EIF5A2	protein_coding	ENSG00000163577	No_kegg	NA	NA	AD_cluster1
CDS1	protein_coding	ENSG00000163624	No_kegg	NA	NA	AD_cluster1
C3orf49	protein_coding	ENSG00000163632	No_kegg	NA	NA	AD_cluster1
